meta_id,post_id,"meta_key","meta_value"
2964,453,"primary_promo_1_link_label","View Camp Life"
2965,453,"_primary_promo_1_link_label","field_5704196c6f372"
2966,453,"primary_promo_1_link","40"
2967,453,"_primary_promo_1_link","field_5704186a3bf6b"
2968,453,"primary_promo","2"
2969,453,"_primary_promo","field_570417c73bf67"
2970,453,"secondary_promo_0_image","425"
2971,453,"_secondary_promo_0_image","field_570422f4dce10"
2972,453,"secondary_promo_0_headline","Activities"
2973,453,"_secondary_promo_0_headline","field_5704224bdce0c"
2974,453,"secondary_promo_0_description","Too many to name and more than one camper can complete in a week, from woodland survival to zany antics: we have activities."
2975,453,"_secondary_promo_0_description","field_5704226adce0d"
2976,453,"secondary_promo_0_link_label","View Activities"
2977,453,"_secondary_promo_0_link_label","field_5704228bdce0e"
2978,453,"secondary_promo_0_link","43"
2979,453,"_secondary_promo_0_link","field_570422a7dce0f"
2980,453,"secondary_promo_0_background_image","426"
2981,453,"_secondary_promo_0_background_image","field_57042319dce11"
2982,453,"secondary_promo_1_image","427"
2983,453,"_secondary_promo_1_image","field_570422f4dce10"
2984,453,"secondary_promo_1_headline","Cleo the Moose"
2985,453,"_secondary_promo_1_headline","field_5704224bdce0c"
2986,453,"secondary_promo_1_description","Keep your elbows on the table at lunch and you have to (get to?) kiss a moose! What other treasures lie within our camp buildings and grounds?"
2987,453,"_secondary_promo_1_description","field_5704226adce0d"
2988,453,"secondary_promo_1_link_label","Learn more about our facilities"
2989,453,"_secondary_promo_1_link_label","field_5704228bdce0e"
2990,453,"secondary_promo_1_link","47"
2991,453,"_secondary_promo_1_link","field_570422a7dce0f"
2992,453,"secondary_promo_1_background_image","428"
2993,453,"_secondary_promo_1_background_image","field_57042319dce11"
2994,453,"secondary_promo","2"
2995,453,"_secondary_promo","field_5704222bdce0b"
2996,453,"tertiary_promo_0_image","436"
2997,453,"_tertiary_promo_0_image","field_5704fc1eacac8"
2998,453,"tertiary_promo_0_headline","Rent the Camp"
2999,453,"_tertiary_promo_0_headline","field_5704fc31acac9"
3000,453,"tertiary_promo_0_description","Let our camp be your camp. For weddings, family reunions, retreats, meetings, or whenever you need an idyllic escape, camp awaits. Learn more"
3001,453,"_tertiary_promo_0_description","field_5704fc4cacaca"
3002,453,"tertiary_promo_0_link","130"
3003,453,"_tertiary_promo_0_link","field_5704fc68acacb"
3004,453,"tertiary_promo_0_link_label","Learn more"
3005,453,"_tertiary_promo_0_link_label","field_5704fd10bf13a"
3006,453,"tertiary_promo","1"
3007,453,"_tertiary_promo","field_5704fbd6acac7"
3008,453,"map_promo_0_headline","There's a lot to explore!"
3009,453,"_map_promo_0_headline","field_57063e1e57d44"
3010,453,"map_promo_0_link_label","View the map of Camp"
3011,453,"_map_promo_0_link_label","field_57063e3157d45"
3012,453,"map_promo_0_link","49"
3013,453,"_map_promo_0_link","field_57063e3e57d46"
3014,453,"map_promo_0_background_image","446"
3015,453,"_map_promo_0_background_image","field_57063e5357d47"
3016,453,"map_promo","1"
3017,453,"_map_promo","field_57063d4444d43"
3018,322,"hero_headline_0_word_group","Discovering"
3019,322,"_hero_headline_0_word_group","field_5706ffbb9f781"
3020,322,"hero_headline_1_word_group","nature,"
3021,322,"_hero_headline_1_word_group","field_5706ffbb9f781"
3022,322,"hero_headline_2_word_group","each other,"
3023,322,"_hero_headline_2_word_group","field_5706ffbb9f781"
3024,322,"hero_headline_3_word_group","& ourselves."
3025,322,"_hero_headline_3_word_group","field_5706ffbb9f781"
3026,322,"hero_headline","4"
3027,322,"_hero_headline","field_5706435161a98"
3028,454,"_wp_attached_file","2016/04/home.jpg"
3029,454,"_wp_attachment_metadata","a:5:{s:5:\"width\";i:1141;s:6:\"height\";i:523;s:4:\"file\";s:16:\"2016/04/home.jpg\";s:5:\"sizes\";a:5:{s:9:\"thumbnail\";a:4:{s:4:\"file\";s:16:\"home-150x150.jpg\";s:5:\"width\";i:150;s:6:\"height\";i:150;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:6:\"medium\";a:4:{s:4:\"file\";s:16:\"home-300x138.jpg\";s:5:\"width\";i:300;s:6:\"height\";i:138;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:12:\"medium_large\";a:4:{s:4:\"file\";s:16:\"home-768x352.jpg\";s:5:\"width\";i:768;s:6:\"height\";i:352;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:5:\"large\";a:4:{s:4:\"file\";s:17:\"home-1024x469.jpg\";s:5:\"width\";i:1024;s:6:\"height\";i:469;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:14:\"post-thumbnail\";a:4:{s:4:\"file\";s:16:\"home-825x510.jpg\";s:5:\"width\";i:825;s:6:\"height\";i:510;s:9:\"mime-type\";s:10:\"image/jpeg\";}}s:10:\"image_meta\";a:12:{s:8:\"aperture\";s:1:\"0\";s:6:\"credit\";s:0:\"\";s:6:\"camera\";s:0:\"\";s:7:\"caption\";s:0:\"\";s:17:\"created_timestamp\";s:1:\"0\";s:9:\"copyright\";s:0:\"\";s:12:\"focal_length\";s:1:\"0\";s:3:\"iso\";s:1:\"0\";s:13:\"shutter_speed\";s:1:\"0\";s:5:\"title\";s:0:\"\";s:11:\"orientation\";s:1:\"0\";s:8:\"keywords\";a:0:{}}}"
3030,322,"_thumbnail_id","454"
3031,456,"_wp_attached_file","2016/04/home-low-res-placeholder.jpg"
3032,456,"_wp_attachment_metadata","a:5:{s:5:\"width\";i:1441;s:6:\"height\";i:660;s:4:\"file\";s:36:\"2016/04/home-low-res-placeholder.jpg\";s:5:\"sizes\";a:5:{s:9:\"thumbnail\";a:4:{s:4:\"file\";s:36:\"home-low-res-placeholder-150x150.jpg\";s:5:\"width\";i:150;s:6:\"height\";i:150;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:6:\"medium\";a:4:{s:4:\"file\";s:36:\"home-low-res-placeholder-300x137.jpg\";s:5:\"width\";i:300;s:6:\"height\";i:137;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:12:\"medium_large\";a:4:{s:4:\"file\";s:36:\"home-low-res-placeholder-768x352.jpg\";s:5:\"width\";i:768;s:6:\"height\";i:352;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:5:\"large\";a:4:{s:4:\"file\";s:37:\"home-low-res-placeholder-1024x469.jpg\";s:5:\"width\";i:1024;s:6:\"height\";i:469;s:9:\"mime-type\";s:10:\"image/jpeg\";}s:14:\"post-thumbnail\";a:4:{s:4:\"file\";s:36:\"home-low-res-placeholder-825x510.jpg\";s:5:\"width\";i:825;s:6:\"height\";i:510;s:9:\"mime-type\";s:10:\"image/jpeg\";}}s:10:\"image_meta\";a:12:{s:8:\"aperture\";s:1:\"0\";s:6:\"credit\";s:0:\"\";s:6:\"camera\";s:0:\"\";s:7:\"caption\";s:0:\"\";s:17:\"created_timestamp\";s:1:\"0\";s:9:\"copyright\";s:0:\"\";s:12:\"focal_length\";s:1:\"0\";s:3:\"iso\";s:1:\"0\";s:13:\"shutter_speed\";s:1:\"0\";s:5:\"title\";s:0:\"\";s:11:\"orientation\";s:1:\"0\";s:8:\"keywords\";a:0:{}}}"
3033,456,"_wp_attachment_image_alt","Home"
3035,457,"_edit_last","1"
3036,457,"_edit_lock","1460373642:1"
3037,47,"item","a:4:{i:0;s:3:\"274\";i:1;s:3:\"273\";i:2;s:3:\"272\";i:3;s:3:\"271\";}"
3038,47,"_item","field_57079ae868c63"
3039,47,"gallery-item","a:4:{i:0;s:3:\"274\";i:1;s:3:\"273\";i:2;s:3:\"272\";i:3;s:3:\"271\";}"
3040,47,"_gallery-item","field_57079ae868c63"
3041,47,"images","a:3:{i:0;s:3:\"273\";i:1;s:3:\"272\";i:2;s:3:\"274\";}"
3042,47,"_images","field_57079f39cfc68"
3043,462,"images","a:3:{i:0;s:3:\"274\";i:1;s:3:\"273\";i:2;s:3:\"272\";}"
3044,462,"_images","field_57079f39cfc68"
3045,462,"testy_0_ham","1"
3046,462,"_testy_0_ham","field_5707a00677773"
3047,462,"testy_1_ham","2"
3048,462,"_testy_1_ham","field_5707a00677773"
3049,462,"testy","2"
3050,462,"_testy","field_57079fe0d9ea7"
3051,47,"testy_0_ham","1"
3052,47,"_testy_0_ham","field_5707a00677773"
3053,47,"testy_1_ham","2"
3054,47,"_testy_1_ham","field_5707a00677773"
3055,47,"testy","2"
3056,47,"_testy","field_57079fe0d9ea7"
3057,464,"images","a:3:{i:0;s:3:\"273\";i:1;s:3:\"272\";i:2;s:3:\"274\";}"
3058,464,"_images","field_57079f39cfc68"
3059,466,"_edit_last","1"
3060,466,"_edit_lock","1460300652:1"
3061,469,"_edit_last","1"
3062,469,"_edit_lock","1460300779:1"
3063,333,"_edit_last","1"
3064,471,"_edit_last","1"
3065,471,"_edit_lock","1460301447:1"
3066,471,"_wp_trash_meta_status","publish"
3067,471,"_wp_trash_meta_time","1460301608"
3068,472,"_edit_last","1"
3069,472,"_edit_lock","1460303358:1"
3070,477,"_edit_last","1"
3071,477,"_edit_lock","1460303143:1"
3072,481,"_edit_last","1"
3073,481,"_edit_lock","1460303465:1"
3074,369,"_edit_lock","1460309921:1"
3075,369,"_edit_last","1"
3076,487,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
3077,487,"_intro_paragraph","field_56e4c01e62cb8"
3078,487,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
3079,487,"_intro_link_url","field_56e4bc3f7c554"
3080,487,"intro_link_label","Parent login"
3081,487,"_intro_link_label","field_56e4b49219ad3"
3082,487,"intro_link_external_or_internal","external"
3083,487,"_intro_link_external_or_internal","field_56e4ba0369801"
3084,487,"featured_image_secondary_1",""
3085,487,"_featured_image_secondary_1","field_56e5aee745910"
3086,487,"featured_image_secondary_2",""
3087,487,"_featured_image_secondary_2","field_56e5afebd36f3"
3088,487,"featured_image_secondary_3",""
3089,487,"_featured_image_secondary_3","field_56e5b002d36f4"
3090,487,"featured_image_secondary_4",""
3091,487,"_featured_image_secondary_4","field_56e5b00dd36f5"
3092,487,"col_1_of_3","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3093,487,"_col_1_of_3","field_56e7fa97224e4"
3094,487,"col_2_of_3","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3095,487,"_col_2_of_3","field_56e7fea4224e5"
3096,487,"col_3_of_3","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3097,487,"_col_3_of_3","field_56e7fec6224e7"
3098,487,"column_0_column_content","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3099,487,"_column_0_column_content","field_570a88a81ce02"
3100,487,"column_1_column_content","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3101,487,"_column_1_column_content","field_570a88a81ce02"
3102,487,"column_2_column_content","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3103,487,"_column_2_column_content","field_570a88a81ce02"
3104,487,"column","3"
3105,487,"_column","field_570a7e4f1ce01"
3106,26,"column_0_column_content","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3107,26,"_column_0_column_content","field_570a88a81ce02"
3108,26,"column_1_column_content","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3109,26,"_column_1_column_content","field_570a88a81ce02"
3110,26,"column_2_column_content","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3111,26,"_column_2_column_content","field_570a88a81ce02"
3112,26,"column","3"
3113,26,"_column","field_570a7e4f1ce01"
3114,488,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
3115,488,"_intro_paragraph","field_56e4c01e62cb8"
3116,488,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
3117,488,"_intro_link_url","field_56e4bc3f7c554"
3118,488,"intro_link_label","Parent login"
3119,488,"_intro_link_label","field_56e4b49219ad3"
3120,488,"intro_link_external_or_internal","external"
3121,488,"_intro_link_external_or_internal","field_56e4ba0369801"
3122,488,"featured_image_secondary_1",""
3123,488,"_featured_image_secondary_1","field_56e5aee745910"
3124,488,"featured_image_secondary_2",""
3125,488,"_featured_image_secondary_2","field_56e5afebd36f3"
3126,488,"featured_image_secondary_3",""
3127,488,"_featured_image_secondary_3","field_56e5b002d36f4"
3128,488,"featured_image_secondary_4",""
3129,488,"_featured_image_secondary_4","field_56e5b00dd36f5"
3130,488,"col_1_of_3","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3131,488,"_col_1_of_3","field_56e7fa97224e4"
3132,488,"col_2_of_3","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3133,488,"_col_2_of_3","field_56e7fea4224e5"
3134,488,"col_3_of_3","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3135,488,"_col_3_of_3","field_56e7fec6224e7"
3136,488,"three_columns_column_0_column_content","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3137,488,"_three_columns_column_0_column_content","field_570a88a81ce02"
3138,488,"three_columns_column_1_column_content","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3139,488,"_three_columns_column_1_column_content","field_570a88a81ce02"
3140,488,"three_columns_column_2_column_content","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3141,488,"_three_columns_column_2_column_content","field_570a88a81ce02"
3142,488,"three_columns_column","3"
3143,488,"_three_columns_column","field_570a7e4f1ce01"
3144,26,"three_columns_column_0_column_content","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3145,26,"_three_columns_column_0_column_content","field_570a88a81ce02"
3146,26,"three_columns_column_1_column_content","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3147,26,"_three_columns_column_1_column_content","field_570a88a81ce02"
3148,26,"three_columns_column_2_column_content","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3149,26,"_three_columns_column_2_column_content","field_570a88a81ce02"
3150,26,"three_columns_column","3"
3151,26,"_three_columns_column","field_570a7e4f1ce01"
3152,489,"_edit_last","1"
3153,489,"_edit_lock","1460310738:1"
3154,26,"list_style_steps","Yes"
3155,26,"_list_style_steps","field_570a90d30a5d8"
3156,492,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
3157,492,"_intro_paragraph","field_56e4c01e62cb8"
3158,492,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
3159,492,"_intro_link_url","field_56e4bc3f7c554"
3160,492,"intro_link_label","Parent login"
3161,492,"_intro_link_label","field_56e4b49219ad3"
3162,492,"intro_link_external_or_internal","external"
3163,492,"_intro_link_external_or_internal","field_56e4ba0369801"
3164,492,"featured_image_secondary_1",""
3165,492,"_featured_image_secondary_1","field_56e5aee745910"
3166,492,"featured_image_secondary_2",""
3167,492,"_featured_image_secondary_2","field_56e5afebd36f3"
3168,492,"featured_image_secondary_3",""
3169,492,"_featured_image_secondary_3","field_56e5b002d36f4"
3170,492,"featured_image_secondary_4",""
3171,492,"_featured_image_secondary_4","field_56e5b00dd36f5"
3172,492,"three_columns_column_0_column_content","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3173,492,"_three_columns_column_0_column_content","field_570a88a81ce02"
3174,492,"three_columns_column_1_column_content","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3175,492,"_three_columns_column_1_column_content","field_570a88a81ce02"
3176,492,"three_columns_column_2_column_content","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3177,492,"_three_columns_column_2_column_content","field_570a88a81ce02"
3178,492,"three_columns_column","3"
3179,492,"_three_columns_column","field_570a7e4f1ce01"
3180,492,"list_style_steps","No"
3181,492,"_list_style_steps","field_570a90d30a5d8"
3182,493,"intro_paragraph","We are sensitive to the fact that each camper has different needs. Please contact us regarding allergies and dietary requirements of your camper prior to camp. Given enough time to purchase items, we can provide alternate meal options. While we recognize that each camper has differing levels of comfort with being away from home, we discourage calls and visits from parents, as they can often increase the intensity of homesickness. Mail, however, is always encouraged and welcomed!"
3183,493,"_intro_paragraph","field_56e4c01e62cb8"
3184,493,"intro_link_url","https://vanburen.campintouch.com/v2/login/login.aspx"
3185,493,"_intro_link_url","field_56e4bc3f7c554"
3186,493,"intro_link_label","Parent login"
3187,493,"_intro_link_label","field_56e4b49219ad3"
3188,493,"intro_link_external_or_internal","external"
3189,493,"_intro_link_external_or_internal","field_56e4ba0369801"
3190,493,"featured_image_secondary_1",""
3191,493,"_featured_image_secondary_1","field_56e5aee745910"
3192,493,"featured_image_secondary_2",""
3193,493,"_featured_image_secondary_2","field_56e5afebd36f3"
3194,493,"featured_image_secondary_3",""
3195,493,"_featured_image_secondary_3","field_56e5b002d36f4"
3196,493,"featured_image_secondary_4",""
3197,493,"_featured_image_secondary_4","field_56e5b00dd36f5"
3198,493,"three_columns_column_0_column_content","<h3 class=\"heading\">Pre-camp</h3>
<ol>
	<li><a href=\"https://vanburen.campintouch.com/ui/forms/application/camper/App\">Register</a></li>
	<li>Review our <a href=\"http://www.vbyc.org/what-to-bring/\">What to Bring</a> list.</li>
	<li>For first timers, review our <a href=\"http://www.vbyc.org/typical-day/\">Typical day</a> page.</li>
</ol>"
3199,493,"_three_columns_column_0_column_content","field_570a88a81ce02"
3200,493,"three_columns_column_1_column_content","<h3 class=\"heading\">Day of camp</h3>
<ol>
	<li>Get here! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Sunday at 3:00 PM (unless otherwise stated).</li>
	<li>When you park, a staff member will give you your cabin number.</li>
	<li>Drop off your stuff in your cabin and meet your counselor.</li>
	<li>Come to the lodge to register.</li>
	<li>Swim test.</li>
</ol>"
3201,493,"_three_columns_column_1_column_content","field_570a88a81ce02"
3202,493,"three_columns_column_2_column_content","<h3>When camp is over</h3>
<ol>
	<li>Come on back! <a href=\"https://goo.gl/maps/Gcjxd7cXYsK2\" target=\"_blank\">12370 4th St., Bloomingdale, MI 49026</a>.</li>
	<li>Arrive Saturday at 10:00 AM (unless otherwise stated).</li>
	<li>Join the Final Flag ceremony.</li>
	<li>Come to the lodge to de-register.</li>
	<li>Get your stuff from your cabin.</li>
	<li>Go home and keep in touch via our <a href=\"http://www.vbyc.org/alumni/\">alumni page</a> and <a href=\"https://www.facebook.com/VanBurenYouthCamp/\">Facebook page</a> so you’re ready for next year!</li>
</ol>"
3203,493,"_three_columns_column_2_column_content","field_570a88a81ce02"
3204,493,"three_columns_column","3"
3205,493,"_three_columns_column","field_570a7e4f1ce01"
3206,493,"list_style_steps","Yes"
3207,493,"_list_style_steps","field_570a90d30a5d8"
3208,466,"_wp_trash_meta_status","publish"
3209,466,"_wp_trash_meta_time","1460310903"
3210,467,"_wp_trash_meta_status","publish"
